key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,match_dt,home_slug,away_slug,is_world_cup,elo_home_pre,elo_away_pre,elo_diff_pre,elo_gap_pre,elo_home_exp,elo_away_exp,home_points_last5,home_gd_last5,home_rest_days,home_concede_first_rate,home_points_after_concede_first,home_late_concede_rate_75p,away_points_last5,away_gd_last5,away_rest_days,away_concede_first_rate,away_points_after_concede_first,away_late_concede_rate_75p,is_group_stage,is_knockout,elo_diff,elo_gap,points_last5_diff,gd_last5_diff,rest_days_diff,concede_first_rate_diff,points_after_concede_first_diff,late_concede_rate_75p_diff,underdog_is_home,y_upset_avoid_loss,y_upset
1104,WC-2018,2018 FIFA Men's World Cup,M-2018-36,Iran vs Portugal,group stage,Group B,1,0,0,0,2018-06-25,21:00,S-156,Mordovia Arena,Saransk,Russia,T-38,Iran,IRN,T-58,Portugal,PRT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2018-06-25 21:00:00,iran,portugal,1,1444.9657748661084,1554.6168726832325,-109.65109781712408,109.65109781712408,0.34723793408821785,0.6527620659117821,4.0,-3.0,5.0,0.5,1.0,0.2,8.0,-2.0,5.0,0.5,1.0,0.2,1,0,-109.65109781712408,109.65109781712408,-4.0,-1.0,0.0,0.0,0.0,0.0,1,1,1
1105,WC-2018,2018 FIFA Men's World Cup,M-2018-37,Australia vs Peru,group stage,Group C,1,0,0,0,2018-06-26,17:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-04,Australia,AUS,T-56,Peru,PER,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2018-06-26 17:00:00,australia,peru,1,1453.4333595499718,1460.2021208460842,-6.768761296112416,6.768761296112416,0.4902602016813831,0.5097397983186169,5.0,-1.0,5.0,0.5,1.0,0.2,2.0,-6.0,4.0,0.5,1.0,0.2,1,0,-6.768761296112416,6.768761296112416,3.0,5.0,1.0,0.0,0.0,0.0,1,0,0
1106,WC-2018,2018 FIFA Men's World Cup,M-2018-38,Denmark vs France,group stage,Group C,1,0,0,0,2018-06-26,17:00,S-150,Luzhniki Stadium,Moscow,Russia,T-22,Denmark,DNK,T-30,France,FRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2018-06-26 17:00:00,denmark,france,1,1479.4033957245754,1598.7149694725697,-119.31157374799432,119.31157374799432,0.3347424947392445,0.6652575052607554,7.0,-2.0,5.0,0.5,1.0,0.2,13.0,10.0,4.0,0.5,1.0,0.2,1,0,-119.31157374799432,119.31157374799432,-6.0,-12.0,1.0,0.0,0.0,0.0,1,1,1
1107,WC-2018,2018 FIFA Men's World Cup,M-2018-39,Iceland vs Croatia,group stage,Group D,1,0,0,0,2018-06-26,21:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-37,Iceland,ISL,T-18,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-26 21:00:00,iceland,croatia,1,1489.67242326043,1525.4269440160674,-35.754520755637486,35.754520755637486,0.44872598528203855,0.5512740147179614,1.0,-2.0,4.0,0.5,1.0,0.2,9.0,5.0,5.0,0.5,1.0,0.2,1,0,-35.754520755637486,35.754520755637486,-8.0,-7.0,-1.0,0.0,0.0,0.0,1,0,0
1108,WC-2018,2018 FIFA Men's World Cup,M-2018-40,Nigeria vs Argentina,group stage,Group D,1,0,0,0,2018-06-26,21:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-50,Nigeria,NGA,T-03,Argentina,ARG,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-26 21:00:00,nigeria,argentina,1,1410.5599339199355,1577.8700074829553,-167.31007356301984,167.31007356301984,0.276255112955072,0.723744887044928,4.0,-3.0,4.0,0.5,1.0,0.2,5.0,-3.0,5.0,0.5,1.0,0.2,1,0,-167.31007356301984,167.31007356301984,-1.0,0.0,-1.0,0.0,0.0,0.0,1,0,0
1109,WC-2018,2018 FIFA Men's World Cup,M-2018-41,South Korea vs Germany,group stage,Group F,1,0,0,0,2018-06-27,17:00,S-149,Kazan Arena,Kazan,Russia,T-71,South Korea,KOR,T-31,Germany,DEU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018-06-27 17:00:00,south_korea,germany,1,1411.3831458431473,1696.8381646421606,-285.45501879901326,285.45501879901326,0.1620285905831253,0.8379714094168746,4.0,-4.0,3.0,0.5,1.0,0.2,4.0,-3.0,3.0,0.5,1.0,0.2,1,0,-285.45501879901326,285.45501879901326,0.0,-1.0,0.0,0.0,0.0,0.0,1,1,1
1110,WC-2018,2018 FIFA Men's World Cup,M-2018-42,Mexico vs Sweden,group stage,Group F,1,0,0,0,2018-06-27,19:00,S-159,Central Stadium,Yekaterinburg,Russia,T-46,Mexico,MEX,T-74,Sweden,SWE,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2018-06-27 19:00:00,mexico,sweden,1,1484.710282786334,1569.5033800458539,-84.79309725951998,84.79309725951998,0.380339303950952,0.619660696049048,7.0,-4.0,4.0,0.5,1.0,0.2,5.0,-3.0,3.0,0.5,1.0,0.2,1,0,-84.79309725951998,84.79309725951998,2.0,-1.0,1.0,0.0,0.0,0.0,1,0,0
1111,WC-2018,2018 FIFA Men's World Cup,M-2018-43,Serbia vs Brazil,group stage,Group E,1,0,0,0,2018-06-27,21:00,S-151,Otkritie Arena,Moscow,Russia,T-66,Serbia,SRB,T-09,Brazil,BRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2018-06-27 21:00:00,serbia,brazil,1,1491.6329153837878,1689.4646538889965,-197.8317385052087,197.8317385052087,0.24253872419286818,0.7574612758071319,6.0,-1.0,5.0,0.5,1.0,0.2,10.0,3.0,5.0,0.5,1.0,0.2,1,0,-197.8317385052087,197.8317385052087,-4.0,-4.0,0.0,0.0,0.0,0.0,1,0,0
1112,WC-2018,2018 FIFA Men's World Cup,M-2018-44,Switzerland vs Costa Rica,group stage,Group E,1,0,0,0,2018-06-27,21:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-75,Switzerland,CHE,T-17,Costa Rica,CRI,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2018-06-27 21:00:00,switzerland,costa_rica,1,1475.329418166506,1489.5480038223498,-14.218585655843754,14.218585655843754,0.4795492261344995,0.5204507738655004,7.0,8.0,5.0,0.5,1.0,0.2,2.0,-4.0,5.0,0.5,1.0,0.2,1,0,-14.218585655843754,14.218585655843754,5.0,12.0,0.0,0.0,0.0,0.0,1,1,1
1113,WC-2018,2018 FIFA Men's World Cup,M-2018-45,Japan vs Poland,group stage,Group H,1,0,0,0,2018-06-28,17:00,S-158,Volgograd Arena,Volgograd,Russia,T-44,Japan,JPN,T-57,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-28 17:00:00,japan,poland,1,1542.6380814968425,1511.1621217734141,31.475959723428332,31.475959723428332,0.5451740266758769,0.4548259733241231,10.0,0.0,3.0,0.5,1.0,0.2,3.0,-6.0,3.0,0.5,1.0,0.2,1,0,31.475959723428332,31.475959723428332,7.0,6.0,0.0,0.0,0.0,0.0,0,1,1
1114,WC-2018,2018 FIFA Men's World Cup,M-2018-46,Senegal vs Colombia,group stage,Group H,1,0,0,0,2018-06-28,18:00,S-155,Samara Arena,Samara,Russia,T-65,Senegal,SEN,T-16,Colombia,COL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-28 18:00:00,senegal,colombia,1,1522.562826358866,1488.4840467890908,34.07877956977518,34.07877956977518,0.5488866274608836,0.45111337253911643,8.0,1.0,3.0,0.5,1.0,0.2,6.0,1.0,3.0,0.5,1.0,0.2,1,0,34.07877956977518,34.07877956977518,2.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1115,WC-2018,2018 FIFA Men's World Cup,M-2018-47,England vs Belgium,group stage,Group G,1,0,0,0,2018-06-28,20:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-28,England,ENG,T-06,Belgium,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-28 20:00:00,england,belgium,1,1609.8041331621125,1522.3838539810492,87.42027918106328,87.42027918106328,0.6232184632256094,0.37678153677439064,12.0,7.0,4.0,0.5,1.0,0.2,12.0,7.0,5.0,0.5,1.0,0.2,1,0,87.42027918106328,87.42027918106328,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,1
1116,WC-2018,2018 FIFA Men's World Cup,M-2018-48,Panama vs Tunisia,group stage,Group G,1,0,0,0,2018-06-28,21:00,S-156,Mordovia Arena,Saransk,Russia,T-54,Panama,PAN,T-79,Tunisia,TUN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-06-28 21:00:00,panama,tunisia,1,1483.2693980981273,1433.5724316202027,49.69696647792466,49.69696647792466,0.5710358725790514,0.4289641274209486,0.0,-8.0,4.0,0.5,1.0,0.2,1.0,-7.0,5.0,0.5,1.0,0.2,1,0,49.69696647792466,49.69696647792466,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,1,1
1117,WC-2018,2018 FIFA Men's World Cup,M-2018-49,France vs Argentina,round of 16,not applicable,0,1,0,0,2018-06-30,17:00,S-149,Kazan Arena,Kazan,Russia,T-30,France,FRA,T-03,Argentina,ARG,4–3,4,3,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018-06-30 17:00:00,france,argentina,1,1595.4098193673547,1583.3951097420568,12.014709625297883,12.014709625297883,0.5172836680210893,0.48271633197891073,11.0,5.0,4.0,0.5,1.0,0.2,5.0,-3.0,3.0,0.5,1.0,0.2,0,1,12.014709625297883,12.014709625297883,6.0,8.0,1.0,0.0,0.0,0.0,0,0,0
1118,WC-2018,2018 FIFA Men's World Cup,M-2018-50,Uruguay vs Portugal,round of 16,not applicable,0,1,0,0,2018-06-30,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-84,Uruguay,URY,T-58,Portugal,PRT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018-06-30 21:00:00,uruguay,portugal,1,1528.7904602446965,1551.5616313649969,-22.771171120300323,22.771171120300323,0.46727649262151305,0.532723507378487,12.0,4.0,5.0,0.5,1.0,0.2,9.0,2.0,5.0,0.5,1.0,0.2,0,1,-22.771171120300323,22.771171120300323,3.0,2.0,0.0,0.0,0.0,0.0,1,1,1
1119,WC-2018,2018 FIFA Men's World Cup,M-2018-51,Spain vs Russia,round of 16,not applicable,0,1,0,0,2018-07-01,17:00,S-150,Luzhniki Stadium,Moscow,Russia,T-73,Spain,ESP,T-62,Russia,RUS,1–1,1,1,0,0,1,1,3–4,3,4,away team win,0,1,0,2018-07-01 17:00:00,spain,russia,1,1566.997650871182,1483.374839776921,83.62281109426112,83.62281109426112,0.618071704758634,0.38192829524136596,5.0,-1.0,5.0,0.5,1.0,0.2,7.0,3.0,5.0,0.5,1.0,0.2,0,1,83.62281109426112,83.62281109426112,-2.0,-4.0,0.0,0.0,0.0,0.0,0,1,1
1120,WC-2018,2018 FIFA Men's World Cup,M-2018-52,Croatia vs Denmark,round of 16,not applicable,0,1,0,0,2018-07-01,21:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-18,Croatia,HRV,T-22,Denmark,DNK,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,2018-07-01 21:00:00,croatia,denmark,1,1534.401463721708,1482.7085458297904,51.69291789191766,51.69291789191766,0.5738479737429008,0.42615202625709925,12.0,8.0,5.0,0.5,1.0,0.2,8.0,0.0,5.0,0.5,1.0,0.2,0,1,51.69291789191766,51.69291789191766,4.0,8.0,0.0,0.0,0.0,0.0,0,1,1
1121,WC-2018,2018 FIFA Men's World Cup,M-2018-53,Brazil vs Mexico,round of 16,not applicable,0,1,0,0,2018-07-02,18:00,S-155,Samara Arena,Samara,Russia,T-09,Brazil,BRA,T-46,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018-07-02 18:00:00,brazil,mexico,1,1694.3154283728538,1477.103496707315,217.21193166553894,217.21193166553894,0.7773643169548985,0.2226356830451015,10.0,4.0,4.0,0.5,1.0,0.2,6.0,-7.0,4.0,0.5,1.0,0.2,0,1,217.21193166553894,217.21193166553894,4.0,11.0,0.0,0.0,0.0,0.0,0,0,0
1122,WC-2018,2018 FIFA Men's World Cup,M-2018-54,Belgium vs Japan,round of 16,not applicable,0,1,0,0,2018-07-02,21:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-06,Belgium,BEL,T-44,Japan,JPN,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018-07-02 21:00:00,belgium,japan,1,1534.8482232455615,1531.734600963325,3.11362228223652,3.11362228223652,0.5044807427050777,0.4955192572949223,12.0,7.0,4.0,0.5,1.0,0.2,7.0,-2.0,4.0,0.5,1.0,0.2,0,1,3.11362228223652,3.11362228223652,5.0,9.0,0.0,0.0,0.0,0.0,0,0,0
1123,WC-2018,2018 FIFA Men's World Cup,M-2018-55,Sweden vs Switzerland,round of 16,not applicable,0,1,0,0,2018-07-03,17:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-74,Sweden,SWE,T-75,Switzerland,CHE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018-07-03 17:00:00,sweden,switzerland,1,1577.1101661248729,1475.738433643816,101.37173248105682,101.37173248105682,0.6418821505671062,0.3581178494328938,7.0,0.0,5.0,0.5,1.0,0.2,5.0,-1.0,5.0,0.5,1.0,0.2,0,1,101.37173248105682,101.37173248105682,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1124,WC-2018,2018 FIFA Men's World Cup,M-2018-56,Colombia vs England,round of 16,not applicable,0,1,0,0,2018-07-03,21:00,S-151,Otkritie Arena,Moscow,Russia,T-16,Colombia,COL,T-28,England,ENG,1–1,1,1,0,0,1,1,3–4,3,4,away team win,0,1,0,2018-07-03 21:00:00,colombia,england,1,1499.4617793383086,1597.3397638976003,-97.87798455929169,97.87798455929169,0.3627539716217478,0.6372460283782522,6.0,0.0,5.0,0.5,1.0,0.2,9.0,5.0,5.0,0.5,1.0,0.2,0,1,-97.87798455929169,97.87798455929169,-3.0,-5.0,0.0,0.0,0.0,0.0,1,1,1
1125,WC-2018,2018 FIFA Men's World Cup,M-2018-57,Uruguay vs France,quarter-finals,not applicable,0,1,0,0,2018-07-06,17:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-84,Uruguay,URY,T-30,France,FRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2018-07-06 17:00:00,uruguay,france,1,1539.4449303922663,1605.0641460069328,-65.61921561466647,65.61921561466647,0.40667340741222074,0.5933265925877793,12.0,4.0,5.0,0.5,1.0,0.2,11.0,3.0,6.0,0.5,1.0,0.2,0,1,-65.61921561466647,65.61921561466647,1.0,1.0,-1.0,0.0,0.0,0.0,1,0,0
1126,WC-2018,2018 FIFA Men's World Cup,M-2018-58,Brazil vs Belgium,quarter-finals,not applicable,0,1,0,0,2018-07-06,21:00,S-149,Kazan Arena,Kazan,Russia,T-09,Brazil,BRA,T-06,Belgium,BEL,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018-07-06 21:00:00,brazil,belgium,1,1698.7681420337558,1544.75860839146,154.00953364229576,154.00953364229576,0.7081777300348236,0.29182226996517635,10.0,5.0,4.0,0.5,1.0,0.2,12.0,7.0,4.0,0.5,1.0,0.2,0,1,154.00953364229576,154.00953364229576,-2.0,-2.0,0.0,0.0,0.0,0.0,0,1,1
1127,WC-2018,2018 FIFA Men's World Cup,M-2018-59,Sweden vs England,quarter-finals,not applicable,0,1,0,0,2018-07-07,18:00,S-155,Samara Arena,Samara,Russia,T-74,Sweden,SWE,T-28,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2018-07-07 18:00:00,sweden,england,1,1584.2725231135307,1594.5948433300352,-10.322320216504522,10.322320216504522,0.4851493563164042,0.5148506436835958,9.0,1.0,4.0,0.5,1.0,0.2,10.0,6.0,3.0,0.5,1.0,0.2,0,1,-10.322320216504522,10.322320216504522,-1.0,-5.0,1.0,0.0,0.0,0.0,1,0,0
1128,WC-2018,2018 FIFA Men's World Cup,M-2018-60,Russia vs Croatia,quarter-finals,not applicable,0,1,0,0,2018-07-07,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-62,Russia,RUS,T-18,Croatia,HRV,2–2,2,2,0,0,1,1,3–4,3,4,away team win,0,1,0,2018-07-07 21:00:00,russia,croatia,1,1485.7362738720935,1532.9245042468501,-47.188230374756586,47.188230374756586,0.43250518707311075,0.5674948129268893,8.0,4.0,6.0,0.5,1.0,0.2,10.0,4.0,6.0,0.5,1.0,0.2,0,1,-47.188230374756586,47.188230374756586,-2.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1129,WC-2018,2018 FIFA Men's World Cup,M-2018-61,France vs Belgium,semi-finals,not applicable,0,1,0,0,2018-07-10,21:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-30,France,FRA,T-06,Belgium,BEL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018-07-10 21:00:00,france,belgium,1,1613.1976141551772,1558.9221629921565,54.27545116302076,54.27545116302076,0.5774794107724082,0.42252058922759184,13.0,5.0,4.0,0.5,1.0,0.2,15.0,9.0,4.0,0.5,1.0,0.2,0,1,54.27545116302076,54.27545116302076,-2.0,-4.0,0.0,0.0,0.0,0.0,0,0,0
1130,WC-2018,2018 FIFA Men's World Cup,M-2018-62,Croatia vs England,semi-finals,not applicable,0,1,0,0,2018-07-11,21:00,S-150,Luzhniki Stadium,Moscow,Russia,T-18,Croatia,HRV,T-28,England,ENG,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,2018-07-11 21:00:00,croatia,england,1,1531.5746079883124,1604.2978304563633,-72.72322246805084,72.72322246805084,0.39684497980447075,0.6031550201955292,11.0,6.0,4.0,0.5,1.0,0.2,10.0,7.0,4.0,0.5,1.0,0.2,0,1,-72.72322246805084,72.72322246805084,1.0,-1.0,0.0,0.0,0.0,0.0,1,1,1
1131,WC-2018,2018 FIFA Men's World Cup,M-2018-63,Belgium vs England,third-place match,not applicable,0,1,0,0,2018-07-14,17:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-06,Belgium,BEL,T-28,England,ENG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018-07-14 17:00:00,belgium,england,1,1550.4717512076047,1592.2347300524527,-41.76297884484802,41.76297884484802,0.4401860467023048,0.5598139532976951,12.0,5.0,3.0,0.5,1.0,0.2,7.0,5.0,2.0,0.5,1.0,0.2,0,1,-41.76297884484802,41.76297884484802,5.0,0.0,1.0,0.0,0.0,0.0,1,1,1
1132,WC-2018,2018 FIFA Men's World Cup,M-2018-64,France vs Croatia,final,not applicable,0,1,0,0,2018-07-15,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-30,France,FRA,T-18,Croatia,HRV,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018-07-15 18:00:00,france,croatia,1,1621.648025939729,1543.637708392223,78.01031754750602,78.01031754750602,0.6104165462284956,0.3895834537715044,13.0,5.0,4.0,0.5,1.0,0.2,11.0,5.0,3.0,0.5,1.0,0.2,0,1,78.01031754750602,78.01031754750602,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0
1133,WC-2019,2019 FIFA Women's World Cup,M-2019-01,France vs South Korea,group stage,Group A,1,0,0,0,2019-06-07,21:00,S-068,Parc des Princes,Paris,France,T-30,France,FRA,T-71,South Korea,KOR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2019-06-07 21:00:00,france,south_korea,1,1629.439695015159,1428.1425740314849,201.29712098367418,201.29712098367418,0.7611072137499739,0.23889278625002608,13.0,6.0,327.0,0.5,1.0,0.2,6.0,-2.0,345.0,0.5,1.0,0.2,1,0,201.29712098367418,201.29712098367418,7.0,8.0,-18.0,0.0,0.0,0.0,0,0,0
1134,WC-2019,2019 FIFA Women's World Cup,M-2019-02,Germany vs China,group stage,Group B,1,0,0,0,2019-06-08,15:00,S-072,Roazhon Park,Rennes,France,T-31,Germany,DEU,T-14,China,CHN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-08 15:00:00,germany,china,1,1680.078736453823,1529.4745732086278,150.6041632451952,150.6041632451952,0.704110088077392,0.29588991192260805,3.0,-5.0,345.0,0.5,1.0,0.2,7.0,0.0,1442.0,0.5,1.0,0.2,1,0,150.6041632451952,150.6041632451952,-4.0,-5.0,-1097.0,0.0,0.0,0.0,0,0,0
1135,WC-2019,2019 FIFA Women's World Cup,M-2019-03,Spain vs South Africa,group stage,Group B,1,0,0,0,2019-06-08,18:00,S-059,Stade Océane,Le Havre,France,T-73,Spain,ESP,T-70,South Africa,ZAF,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-06-08 18:00:00,spain,south_africa,1,1564.6362167760094,1493.9649326744363,70.67128410157306,70.67128410157306,0.6003243173380395,0.3996756826619605,6.0,0.0,342.0,0.5,1.0,0.2,7.0,-2.0,3273.0,0.5,1.0,0.2,1,0,70.67128410157306,70.67128410157306,-1.0,2.0,-2931.0,0.0,0.0,0.0,0,0,0
1136,WC-2019,2019 FIFA Women's World Cup,M-2019-04,Norway vs Nigeria,group stage,Group A,1,0,0,0,2019-06-08,21:00,S-070,Stade Auguste-Delaune,Reims,France,T-53,Norway,NOR,T-50,Nigeria,NGA,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2019-06-08 21:00:00,norway,nigeria,1,1582.2704238920846,1405.034831660834,177.23559223125062,177.23559223125062,0.7350213094581087,0.26497869054189127,7.0,4.0,1447.0,0.5,1.0,0.2,3.0,-4.0,347.0,0.5,1.0,0.2,1,0,177.23559223125062,177.23559223125062,4.0,8.0,1100.0,0.0,0.0,0.0,0,0,0
1137,WC-2019,2019 FIFA Women's World Cup,M-2019-05,Australia vs Italy,group stage,Group C,1,0,0,0,2019-06-09,13:00,S-078,Stade du Hainaut,Valenciennes,France,T-04,Australia,AUS,T-41,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-09 13:00:00,australia,italy,1,1443.6281555163441,1604.3994375840448,-160.77128206770067,160.77128206770067,0.2838438648574602,0.7161561351425398,4.0,-3.0,347.0,0.5,1.0,0.2,4.0,-2.0,1811.0,0.5,1.0,0.2,1,0,-160.77128206770067,160.77128206770067,0.0,-1.0,-1464.0,0.0,0.0,0.0,1,0,0
1138,WC-2019,2019 FIFA Women's World Cup,M-2019-06,Brazil vs Jamaica,group stage,Group C,1,0,0,0,2019-06-09,15:30,S-057,Stade des Alpes,Grenoble,France,T-09,Brazil,BRA,T-43,Jamaica,JAM,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2019-06-09 15:30:00,brazil,jamaica,1,1684.6045874330594,1491.5440888560165,193.06049857704284,193.06049857704284,0.7523798812678997,0.24762011873210032,10.0,5.0,337.0,0.5,1.0,0.2,3.0,-6.0,7652.0,0.5,1.0,0.2,1,0,193.06049857704284,193.06049857704284,7.0,11.0,-7315.0,0.0,0.0,0.0,0,0,0
1139,WC-2019,2019 FIFA Women's World Cup,M-2019-07,England vs Scotland,group stage,Group D,1,0,0,0,2019-06-09,18:00,S-067,Allianz Riviera,Nice,France,T-28,England,ENG,T-64,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-09 18:00:00,england,scotland,1,1581.038450986499,1458.4853255379096,122.5531254485893,122.5531254485893,0.6693999769853228,0.33060002301467717,4.0,-2.0,330.0,0.5,1.0,0.2,4.0,-4.0,7655.0,0.5,1.0,0.2,1,0,122.5531254485893,122.5531254485893,0.0,2.0,-7325.0,0.0,0.0,0.0,0,0,0
1140,WC-2019,2019 FIFA Women's World Cup,M-2019-08,Argentina vs Japan,group stage,Group D,1,0,0,0,2019-06-10,18:00,S-068,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-44,Japan,JPN,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2019-06-10 18:00:00,argentina,japan,1,1573.7407831024786,1521.8242158174264,51.916567285052224,51.916567285052224,0.5741627800925673,0.42583721990743273,4.0,-4.0,345.0,0.5,1.0,0.2,4.0,-4.0,342.0,0.5,1.0,0.2,1,0,51.916567285052224,51.916567285052224,0.0,0.0,3.0,0.0,0.0,0.0,0,1,1
1141,WC-2019,2019 FIFA Women's World Cup,M-2019-09,Canada vs Cameroon,group stage,Group E,1,0,0,0,2019-06-10,21:00,S-065,Stade de la Mosson,Montpellier,France,T-12,Canada,CAN,T-11,Cameroon,CMR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-10 21:00:00,canada,cameroon,1,1459.0295433229664,1447.661008409014,11.368534913952544,11.368534913952544,0.5163548003765671,0.4836451996234329,8.0,1.0,1444.0,0.5,1.0,0.2,6.0,2.0,1451.0,0.5,1.0,0.2,1,0,11.368534913952544,11.368534913952544,2.0,-1.0,-7.0,0.0,0.0,0.0,0,0,0
1142,WC-2019,2019 FIFA Women's World Cup,M-2019-10,New Zealand vs Netherlands,group stage,Group E,1,0,0,0,2019-06-11,15:00,S-059,Stade Océane,Le Havre,France,T-49,New Zealand,NZL,T-48,Netherlands,NLD,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-11 15:00:00,new_zealand,netherlands,1,1422.7039460717722,1608.768869760562,-186.0649236887898,186.0649236887898,0.25519855078287146,0.7448014492171285,3.0,-2.0,1456.0,0.5,1.0,0.2,7.0,2.0,1448.0,0.5,1.0,0.2,1,0,-186.0649236887898,186.0649236887898,-4.0,-4.0,8.0,0.0,0.0,0.0,1,0,0
1143,WC-2019,2019 FIFA Women's World Cup,M-2019-11,Chile vs Sweden,group stage,Group F,1,0,0,0,2019-06-11,18:00,S-072,Roazhon Park,Rennes,France,T-13,Chile,CHL,T-74,Sweden,SWE,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2019-06-11 18:00:00,chile,sweden,1,1501.374499775954,1574.5695359872027,-73.19503621124863,73.19503621124863,0.3961950683410266,0.6038049316589734,7.0,-1.0,1809.0,0.5,1.0,0.2,9.0,2.0,339.0,0.5,1.0,0.2,1,0,-73.19503621124863,73.19503621124863,-2.0,-3.0,1470.0,0.0,0.0,0.0,1,0,0
1144,WC-2019,2019 FIFA Women's World Cup,M-2019-12,United States vs Thailand,group stage,Group F,1,0,0,0,2019-06-11,21:00,S-070,Stade Auguste-Delaune,Reims,France,T-83,United States,USA,T-76,Thailand,THA,13–0,13,0,13,-13,0,0,0-0,0,0,home team win,1,0,0,2019-06-11 21:00:00,united_states,thailand,1,1628.6761508019383,1497.5349261680683,131.14122463387002,131.14122463387002,0.6802475280147092,0.3197524719852908,15.0,9.0,1437.0,0.5,1.0,0.2,3.0,-7.0,1457.0,0.5,1.0,0.2,1,0,131.14122463387002,131.14122463387002,12.0,16.0,-20.0,0.0,0.0,0.0,0,0,0
